GET 	 / 	 undefined 	 7/30/2023, 9:35:30 PM 
OPTIONS 	 /register 	 http://localhost:3000 	 8/9/2023, 10:48:21 AM 
POST 	 /register 	 http://localhost:3000 	 8/9/2023, 10:48:21 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 10:48:21 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 10:49:15 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 10:49:15 AM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/9/2023, 10:49:54 AM 
POST 	 /logout 	 http://localhost:3000 	 8/9/2023, 10:49:54 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 10:49:57 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:50:06 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:50:06 AM 
OPTIONS 	 /register 	 http://localhost:3000 	 8/9/2023, 10:50:12 AM 
POST 	 /register 	 http://localhost:3000 	 8/9/2023, 10:50:12 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 10:50:13 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:53:26 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:53:26 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:53:28 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:53:30 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:54:16 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:54:17 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:54:19 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:54:21 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:54:23 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:54:23 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:54:24 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:54:26 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:54:50 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:54:50 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:55:43 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:55:43 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:56:11 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:56:11 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:56:46 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:56:46 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:56:49 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:56:51 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:57:56 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:57:56 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:57:58 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:58:01 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:58:03 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:58:03 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:58:06 AM 
OPTIONS 	 /register 	 http://localhost:3000 	 8/9/2023, 10:58:28 AM 
POST 	 /register 	 http://localhost:3000 	 8/9/2023, 10:58:28 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 10:58:28 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:59:17 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:59:17 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:59:21 AM 
OPTIONS 	 /register 	 http://localhost:3000 	 8/9/2023, 10:59:27 AM 
POST 	 /register 	 http://localhost:3000 	 8/9/2023, 10:59:27 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 11:00:27 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:00:27 AM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/9/2023, 11:00:31 AM 
POST 	 /logout 	 http://localhost:3000 	 8/9/2023, 11:00:31 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:10:02 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 11:10:02 AM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/9/2023, 11:10:03 AM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/9/2023, 11:10:19 AM 
POST 	 /login 	 http://localhost:3000 	 8/9/2023, 11:10:19 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:10:27 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:10:28 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:10:28 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:10:29 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:10:29 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:10:29 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:10:29 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:10:29 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:10:32 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 11:10:34 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 11:10:34 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 11:10:35 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:10:35 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 11:10:36 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:10:36 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 11:10:37 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:10:37 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 7:48:25 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 7:48:25 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 8:37:53 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 8:37:53 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/9/2023, 8:37:53 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 8:37:53 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 8:37:58 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 8:37:58 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 8:38:01 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/9/2023, 8:50:32 PM 
POST 	 /logout 	 http://localhost:3000 	 8/9/2023, 8:50:32 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 8:50:36 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 8:51:04 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/9/2023, 8:51:14 PM 
POST 	 /login 	 http://localhost:3000 	 8/9/2023, 8:51:14 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/9/2023, 8:54:55 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 8:54:55 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 8:54:55 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 8:54:55 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 8:54:55 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 8:54:55 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 8:54:55 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/9/2023, 8:55:09 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 8:55:09 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 8:55:09 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 8:55:09 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 8:55:09 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 8:55:09 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 8:55:09 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/9/2023, 9:02:39 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/9/2023, 9:02:39 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/9/2023, 9:02:41 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/9/2023, 9:02:41 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/9/2023, 9:02:42 PM 
GET 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/9/2023, 9:02:42 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/9/2023, 9:02:43 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/9/2023, 9:02:43 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:02:57 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:02:57 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:03:25 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:03:25 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:03:42 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:03:42 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:04:57 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:04:57 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:05:00 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:05:00 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/9/2023, 9:05:00 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 9:05:00 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:05:00 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:05:02 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:05:26 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:05:26 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:06:31 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:06:31 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:09:59 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:09:59 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/9/2023, 9:09:59 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 9:09:59 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:09:59 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:10:32 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:10:32 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:11:04 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:11:04 PM 
OPTIONS 	 /posts/64d3902741e190aaf41386a7 	 http://localhost:3000 	 8/9/2023, 9:11:07 PM 
GET 	 /posts/64d3902741e190aaf41386a7 	 http://localhost:3000 	 8/9/2023, 9:11:07 PM 
OPTIONS 	 /posts/64d3904800c41d991bdc86c6 	 http://localhost:3000 	 8/9/2023, 9:11:14 PM 
GET 	 /posts/64d3904800c41d991bdc86c6 	 http://localhost:3000 	 8/9/2023, 9:11:14 PM 
OPTIONS 	 /posts/64d3904800c41d991bdc86c6 	 http://localhost:3000 	 8/9/2023, 9:12:27 PM 
GET 	 /posts/64d3904800c41d991bdc86c6 	 http://localhost:3000 	 8/9/2023, 9:12:27 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:13:46 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:13:46 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/9/2023, 9:13:46 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 9:13:46 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:13:46 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:14:37 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:14:37 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:14:40 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:14:46 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:14:46 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:14:56 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:14:56 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:15:06 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:15:06 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:15:21 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:15:21 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:16:58 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:16:58 PM 
OPTIONS 	 /posts/64d39169adbc3a832bf3bf5f 	 http://localhost:3000 	 8/9/2023, 9:21:38 PM 
GET 	 /posts/64d39169adbc3a832bf3bf5f 	 http://localhost:3000 	 8/9/2023, 9:21:38 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:23:37 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:23:37 PM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/9/2023, 9:23:37 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 9:23:37 PM 
POST 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:23:37 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:23:49 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 9:23:49 PM 
OPTIONS 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/9/2023, 9:23:54 PM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/9/2023, 9:23:54 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 11:55:49 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 11:55:49 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/10/2023, 12:01:58 AM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/10/2023, 12:01:58 AM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/10/2023, 12:02:12 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/10/2023, 12:02:12 AM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/10/2023, 12:06:27 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/10/2023, 12:06:27 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:09:23 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:09:23 AM 
OPTIONS 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/10/2023, 12:09:25 AM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/10/2023, 12:09:25 AM 
OPTIONS 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/10/2023, 12:11:47 AM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/10/2023, 12:11:47 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:17:07 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:17:07 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:18:57 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:18:57 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:20:20 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:20:20 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:24:03 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:24:03 AM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/10/2023, 12:24:08 AM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/10/2023, 12:24:08 AM 
OPTIONS 	 /posts/64d39150171827b3d00736c5 	 http://localhost:3000 	 8/10/2023, 12:24:12 AM 
GET 	 /posts/64d39150171827b3d00736c5 	 http://localhost:3000 	 8/10/2023, 12:24:12 AM 
OPTIONS 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/10/2023, 12:25:25 AM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/10/2023, 12:25:25 AM 
OPTIONS 	 /posts/64d39169adbc3a832bf3bf5f 	 http://localhost:3000 	 8/10/2023, 12:25:31 AM 
GET 	 /posts/64d39169adbc3a832bf3bf5f 	 http://localhost:3000 	 8/10/2023, 12:25:31 AM 
OPTIONS 	 /posts/64d39169adbc3a832bf3bf5f 	 http://localhost:3000 	 8/10/2023, 12:26:44 AM 
GET 	 /posts/64d39169adbc3a832bf3bf5f 	 http://localhost:3000 	 8/10/2023, 12:26:44 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:34:36 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/10/2023, 12:34:36 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:36:11 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/10/2023, 12:36:11 AM 
OPTIONS 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/10/2023, 12:41:22 AM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/10/2023, 12:41:22 AM 
OPTIONS 	 /posts/64d39169adbc3a832bf3bf5f 	 http://localhost:3000 	 8/10/2023, 12:41:27 AM 
GET 	 /posts/64d39169adbc3a832bf3bf5f 	 http://localhost:3000 	 8/10/2023, 12:41:27 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:41:29 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:41:31 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:41:34 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:41:34 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:41:50 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/10/2023, 12:41:50 AM 
OPTIONS 	 /posts/64d39169adbc3a832bf3bf5f 	 http://localhost:3000 	 8/10/2023, 12:41:51 AM 
GET 	 /posts/64d39169adbc3a832bf3bf5f 	 http://localhost:3000 	 8/10/2023, 12:41:51 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:41:53 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:41:53 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/10/2023, 12:42:40 AM 
GET 	 /posts/64d39169adbc3a832bf3bf5f 	 http://localhost:3000 	 8/10/2023, 12:42:40 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:42:43 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:42:43 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:42:45 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:42:45 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:42:51 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:42:51 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:42:54 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/10/2023, 12:42:54 AM 
OPTIONS 	 /posts/64d3915a171827b3d00736c7 	 http://localhost:3000 	 8/10/2023, 12:42:55 AM 
GET 	 /posts/64d3915a171827b3d00736c7 	 http://localhost:3000 	 8/10/2023, 12:42:55 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:42:56 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:42:56 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:42:59 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:43:01 AM 
OPTIONS 	 /posts/64d39150171827b3d00736c5 	 http://localhost:3000 	 8/10/2023, 12:43:21 AM 
GET 	 /posts/64d39150171827b3d00736c5 	 http://localhost:3000 	 8/10/2023, 12:43:21 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:43:22 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:43:22 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:43:34 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:43:34 AM 
OPTIONS 	 /posts/64d39146171827b3d00736c3 	 http://localhost:3000 	 8/10/2023, 12:44:49 AM 
GET 	 /posts/64d39146171827b3d00736c3 	 http://localhost:3000 	 8/10/2023, 12:44:49 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:44:50 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:44:50 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:44:57 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:44:57 AM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/10/2023, 12:44:57 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/10/2023, 12:44:57 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:44:57 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:44:57 AM 
OPTIONS 	 /posts/64d39140171827b3d00736c1 	 http://localhost:3000 	 8/10/2023, 12:45:10 AM 
GET 	 /posts/64d39140171827b3d00736c1 	 http://localhost:3000 	 8/10/2023, 12:45:10 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:11 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:11 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:11 AM 
OPTIONS 	 /posts/64d3913d171827b3d00736bf 	 http://localhost:3000 	 8/10/2023, 12:45:13 AM 
GET 	 /posts/64d3913d171827b3d00736bf 	 http://localhost:3000 	 8/10/2023, 12:45:13 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:13 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:14 AM 
OPTIONS 	 /posts/64d3910a00c41d991bdc86cd 	 http://localhost:3000 	 8/10/2023, 12:45:15 AM 
GET 	 /posts/64d3910a00c41d991bdc86cd 	 http://localhost:3000 	 8/10/2023, 12:45:15 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:16 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:16 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:17 AM 
OPTIONS 	 /posts/64d3904800c41d991bdc86c6 	 http://localhost:3000 	 8/10/2023, 12:45:18 AM 
GET 	 /posts/64d3904800c41d991bdc86c6 	 http://localhost:3000 	 8/10/2023, 12:45:18 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:19 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:19 AM 
OPTIONS 	 /posts/64d3902741e190aaf41386a7 	 http://localhost:3000 	 8/10/2023, 12:45:20 AM 
GET 	 /posts/64d3902741e190aaf41386a7 	 http://localhost:3000 	 8/10/2023, 12:45:20 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:20 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:20 AM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/10/2023, 12:45:21 AM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/10/2023, 12:45:21 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:23 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:23 AM 
OPTIONS 	 /refresh 	 http://localhost:3000 	 8/10/2023, 12:45:23 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/10/2023, 12:45:23 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:23 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:23 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:26 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/10/2023, 12:45:26 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:26 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:45:26 AM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/10/2023, 12:46:52 AM 
POST 	 /logout 	 http://localhost:3000 	 8/10/2023, 12:46:52 AM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/10/2023, 12:46:56 AM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:46:59 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:46:59 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:46:59 AM 
DELETE 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:47:03 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:47:03 AM 
GET 	 /posts 	 http://localhost:3000 	 8/10/2023, 12:47:05 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/10/2023, 12:47:05 AM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/10/2023, 12:47:12 AM 
POST 	 /login 	 http://localhost:3000 	 8/10/2023, 12:47:12 AM 
OPTIONS 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/10/2023, 12:48:25 AM 
GET 	 /posts/64d393599ee36082e66a1fbc 	 http://localhost:3000 	 8/10/2023, 12:48:25 AM 
